"";"Statistik_Code";"Statistik_Label";"Tabelle";"Jahr";"AGS";"AGS_Label";"Merkmal";"Merkmal_Label";"Wert";"Wert_Code";"Wert_Label"
"125";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2022";"14729";"Leipzig, Landkreis";"Insgesamt";"Geschlecht";260429;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"126";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2022";"14729";"Leipzig, Landkreis";"männlich";"Geschlecht";127570;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"127";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2022";"14729";"Leipzig, Landkreis";"weiblich";"Geschlecht";132859;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"128";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2022";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Geschlecht";199824;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"129";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2022";"14730";"Nordsachsen, Landkreis";"männlich";"Geschlecht";99026;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"130";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2022";"14730";"Nordsachsen, Landkreis";"weiblich";"Geschlecht";100798;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"131";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Geschlecht";243105;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"132";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14511";"Chemnitz, kreisfreie Stadt";"männlich";"Geschlecht";120364;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"133";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14511";"Chemnitz, kreisfreie Stadt";"weiblich";"Geschlecht";122741;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"134";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14521";"Erzgebirgskreis";"Insgesamt";"Geschlecht";328695;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"135";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14521";"Erzgebirgskreis";"männlich";"Geschlecht";160912;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"136";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14521";"Erzgebirgskreis";"weiblich";"Geschlecht";167783;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"137";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Geschlecht";299329;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"138";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14522";"Mittelsachsen, Landkreis";"männlich";"Geschlecht";148921;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"139";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14522";"Mittelsachsen, Landkreis";"weiblich";"Geschlecht";150408;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"140";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14523";"Vogtlandkreis";"Insgesamt";"Geschlecht";221376;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"141";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14523";"Vogtlandkreis";"männlich";"Geschlecht";108012;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"142";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14523";"Vogtlandkreis";"weiblich";"Geschlecht";113364;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"143";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14524";"Zwickau, Landkreis";"Insgesamt";"Geschlecht";309621;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"144";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14524";"Zwickau, Landkreis";"männlich";"Geschlecht";151258;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"145";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14524";"Zwickau, Landkreis";"weiblich";"Geschlecht";158363;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"146";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Geschlecht";555351;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"147";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14612";"Dresden, kreisfreie Stadt";"männlich";"Geschlecht";276419;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"148";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14612";"Dresden, kreisfreie Stadt";"weiblich";"Geschlecht";278932;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"149";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14625";"Bautzen, Landkreis";"Insgesamt";"Geschlecht";296290;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"150";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14625";"Bautzen, Landkreis";"männlich";"Geschlecht";146508;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"151";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14625";"Bautzen, Landkreis";"weiblich";"Geschlecht";149782;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"152";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14626";"Görlitz, Landkreis";"Insgesamt";"Geschlecht";248273;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"153";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14626";"Görlitz, Landkreis";"männlich";"Geschlecht";121718;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"154";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14626";"Görlitz, Landkreis";"weiblich";"Geschlecht";126555;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"155";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14627";"Meißen, Landkreis";"Insgesamt";"Geschlecht";239344;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"156";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14627";"Meißen, Landkreis";"männlich";"Geschlecht";117560;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"157";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14627";"Meißen, Landkreis";"weiblich";"Geschlecht";121784;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"158";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Geschlecht";244009;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"159";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"männlich";"Geschlecht";120525;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"160";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"weiblich";"Geschlecht";123484;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"161";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Geschlecht";601866;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"162";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14713";"Leipzig, kreisfreie Stadt";"männlich";"Geschlecht";296110;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"163";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14713";"Leipzig, kreisfreie Stadt";"weiblich";"Geschlecht";305756;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"164";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14729";"Leipzig, Landkreis";"Insgesamt";"Geschlecht";258214;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"165";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14729";"Leipzig, Landkreis";"männlich";"Geschlecht";126602;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"166";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14729";"Leipzig, Landkreis";"weiblich";"Geschlecht";131612;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"167";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Geschlecht";197529;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"168";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14730";"Nordsachsen, Landkreis";"männlich";"Geschlecht";97975;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"169";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2021";"14730";"Nordsachsen, Landkreis";"weiblich";"Geschlecht";99554;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"170";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Geschlecht";244401;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"171";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14511";"Chemnitz, kreisfreie Stadt";"männlich";"Geschlecht";120959;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"172";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14511";"Chemnitz, kreisfreie Stadt";"weiblich";"Geschlecht";123442;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"173";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14521";"Erzgebirgskreis";"Insgesamt";"Geschlecht";331917;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"174";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14521";"Erzgebirgskreis";"männlich";"Geschlecht";162445;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"175";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14521";"Erzgebirgskreis";"weiblich";"Geschlecht";169472;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"176";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Geschlecht";301474;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"177";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14522";"Mittelsachsen, Landkreis";"männlich";"Geschlecht";149895;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"178";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14522";"Mittelsachsen, Landkreis";"weiblich";"Geschlecht";151579;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"179";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14523";"Vogtlandkreis";"Insgesamt";"Geschlecht";223905;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"180";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14523";"Vogtlandkreis";"männlich";"Geschlecht";109204;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"181";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14523";"Vogtlandkreis";"weiblich";"Geschlecht";114701;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"182";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14524";"Zwickau, Landkreis";"Insgesamt";"Geschlecht";312033;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"183";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14524";"Zwickau, Landkreis";"männlich";"Geschlecht";152268;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"184";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14524";"Zwickau, Landkreis";"weiblich";"Geschlecht";159765;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"185";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Geschlecht";556227;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"186";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14612";"Dresden, kreisfreie Stadt";"männlich";"Geschlecht";277060;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"187";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14612";"Dresden, kreisfreie Stadt";"weiblich";"Geschlecht";279167;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"188";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14625";"Bautzen, Landkreis";"Insgesamt";"Geschlecht";298010;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"189";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14625";"Bautzen, Landkreis";"männlich";"Geschlecht";147223;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"190";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14625";"Bautzen, Landkreis";"weiblich";"Geschlecht";150787;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"191";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14626";"Görlitz, Landkreis";"Insgesamt";"Geschlecht";250558;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"192";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14626";"Görlitz, Landkreis";"männlich";"Geschlecht";122809;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"193";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14626";"Görlitz, Landkreis";"weiblich";"Geschlecht";127749;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"194";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14627";"Meißen, Landkreis";"Insgesamt";"Geschlecht";240371;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"195";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14627";"Meißen, Landkreis";"männlich";"Geschlecht";118149;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"196";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14627";"Meißen, Landkreis";"weiblich";"Geschlecht";122222;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"197";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"Insgesamt";"Geschlecht";244722;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"198";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"männlich";"Geschlecht";120924;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"199";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14628";"Sächsische Schweiz-Osterzgebirge, Landkreis";"weiblich";"Geschlecht";123798;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"200";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"Insgesamt";"Geschlecht";597493;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"201";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"männlich";"Geschlecht";293522;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"202";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14713";"Leipzig, kreisfreie Stadt";"weiblich";"Geschlecht";303971;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"203";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14729";"Leipzig, Landkreis";"Insgesamt";"Geschlecht";258386;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"204";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14729";"Leipzig, Landkreis";"männlich";"Geschlecht";126643;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"205";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14729";"Leipzig, Landkreis";"weiblich";"Geschlecht";131743;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"206";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14730";"Nordsachsen, Landkreis";"Insgesamt";"Geschlecht";197444;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"207";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14730";"Nordsachsen, Landkreis";"männlich";"Geschlecht";97925;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"208";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2020";"14730";"Nordsachsen, Landkreis";"weiblich";"Geschlecht";99519;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"209";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"Insgesamt";"Geschlecht";246334;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"210";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"männlich";"Geschlecht";121810;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"211";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14511";"Chemnitz, kreisfreie Stadt";"weiblich";"Geschlecht";124524;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"212";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14521";"Erzgebirgskreis";"Insgesamt";"Geschlecht";334948;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"213";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14521";"Erzgebirgskreis";"männlich";"Geschlecht";163885;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"214";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14521";"Erzgebirgskreis";"weiblich";"Geschlecht";171063;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"215";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14522";"Mittelsachsen, Landkreis";"Insgesamt";"Geschlecht";304099;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"216";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14522";"Mittelsachsen, Landkreis";"männlich";"Geschlecht";151334;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"217";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14522";"Mittelsachsen, Landkreis";"weiblich";"Geschlecht";152765;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"218";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14523";"Vogtlandkreis";"Insgesamt";"Geschlecht";225997;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"219";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14523";"Vogtlandkreis";"männlich";"Geschlecht";110269;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"220";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14523";"Vogtlandkreis";"weiblich";"Geschlecht";115728;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"221";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14524";"Zwickau, Landkreis";"Insgesamt";"Geschlecht";315002;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"222";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14524";"Zwickau, Landkreis";"männlich";"Geschlecht";153663;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"223";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14524";"Zwickau, Landkreis";"weiblich";"Geschlecht";161339;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"224";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14612";"Dresden, kreisfreie Stadt";"Insgesamt";"Geschlecht";556780;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"225";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14612";"Dresden, kreisfreie Stadt";"männlich";"Geschlecht";277612;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"226";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14612";"Dresden, kreisfreie Stadt";"weiblich";"Geschlecht";279168;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"227";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14625";"Bautzen, Landkreis";"Insgesamt";"Geschlecht";299758;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"228";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14625";"Bautzen, Landkreis";"männlich";"Geschlecht";148084;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"229";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14625";"Bautzen, Landkreis";"weiblich";"Geschlecht";151674;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"230";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14626";"Görlitz, Landkreis";"Insgesamt";"Geschlecht";252725;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
"231";"12411";"Fortschreibung des Bevölkerungsstandes";"12411-01-01-4";"2019";"14626";"Görlitz, Landkreis";"männlich";"Geschlecht";123768;"BEVSTD__Bevoelkerungsstand__Anzahl";"Bevölkerungsstand"
